,class
AT2G22820.1 cdna chromosome:TAIR10:2:9721075:9721425:_1 gene:AT2G22820 gene_biotype:protein_coding transcript_biotype:protein_coding description:At2g22820 [Source:UniProtKB/TrEMBL;Acc:O82813],0
AT3G19274.1 cdna chromosome:TAIR10:3:6678630:6679229:1 gene:AT3G19274 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT3G19274],0
AT3G56020.1 cdna chromosome:TAIR10:3:20790502:20791163:_1 gene:AT3G56020 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:RPL41G description:60S ribosomal protein L41 [Source:UniProtKB/Swiss_Prot;Acc:P62120],0
AT5G46115.1 cdna chromosome:TAIR10:5:18701246:18701852:1 gene:AT5G46115 gene_biotype:protein_coding transcript_biotype:protein_coding description:Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q3E8G0],0
AT2G46995.1 cdna chromosome:TAIR10:2:19309394:19309673:_1 gene:AT2G46995 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; LOCATED IN: endomembrane system; Ha. [Source:TAIR;Acc:AT2G46995],0
AT1G03200.1 cdna chromosome:TAIR10:1:780519:782946:1 gene:AT1G03200 gene_biotype:protein_coding transcript_biotype:protein_coding description:At1g03200 [Source:UniProtKB/TrEMBL;Acc:B6IDH7],0
AT1G07885.1 cdna chromosome:TAIR10:1:2436259:2436861:_1 gene:AT1G07885 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; Ha. [Source:TAIR;Acc:AT1G07885],0
AT3G27027.1 cdna chromosome:TAIR10:3:9971772:9972230:1 gene:AT3G27027 gene_biotype:protein_coding transcript_biotype:protein_coding description:GPI_anchored_like protein (DUF 3339) [Source:UniProtKB/TrEMBL;Acc:B3H5H0],0
AT3G02493.1 cdna chromosome:TAIR10:3:515944:516391:_1 gene:AT3G02493 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:RTFL19 description:DVL2 [Source:UniProtKB/TrEMBL;Acc:Q6X5U1],0
AT5G66658.1 cdna chromosome:TAIR10:5:26608119:26609009:1 gene:AT5G66658 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G67245.1); Ha. [Source:TAIR;Acc:AT5G66658],0
AT2G43386.1 cdna chromosome:TAIR10:2:18019449:18020088:1 gene:AT2G43386 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; LOCATED IN: endomembrane system; Ha. [Source:TAIR;Acc:AT2G43386],0
AT5G44568.1 cdna chromosome:TAIR10:5:17961019:17962276:_1 gene:AT5G44568 gene_biotype:protein_coding transcript_biotype:protein_coding description:Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q570K8],0
AT1G07902.1 cdna chromosome:TAIR10:1:2443918:2445140:1 gene:AT1G07902 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT3G52526.1 cdna chromosome:TAIR10:3:19484338:19487151:1 gene:AT3G52526 gene_biotype:protein_coding transcript_biotype:protein_coding description:Phosphoglucan phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LS57],0
AT5G40981.1 cdna chromosome:TAIR10:5:16415791:16416044:_1 gene:AT5G40981 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT5G40981],0
AT2G26515.1 cdna chromosome:TAIR10:2:11277945:11279084:1 gene:AT2G26515 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT1G25277.1 cdna chromosome:TAIR10:1:8861734:8862797:1 gene:AT1G25277 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT4G35783.1 cdna chromosome:TAIR10:4:16952406:16952947:1 gene:AT4G35783 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:RTFL6 description:DVL17 [Source:UniProtKB/TrEMBL;Acc:Q6IM84],0
AT3G05365.1 cdna chromosome:TAIR10:3:1534283:1535237:_1 gene:AT3G05365 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT3G05365.2 cdna chromosome:TAIR10:3:1534283:1535237:_1 gene:AT3G05365 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT3G44665.1 cdna chromosome:TAIR10:3:16216097:16216809:1 gene:AT3G44665 gene_biotype:protein_coding transcript_biotype:protein_coding description:Tyrosine phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LQL8],0
AT5G10745.2 cdna chromosome:TAIR10:5:3396356:3398164:1 gene:AT5G10745 gene_biotype:protein_coding transcript_biotype:protein_coding description:At5g10745 [Source:UniProtKB/TrEMBL;Acc:Q8LCJ2],0
AT2G34224.2 cdna chromosome:TAIR10:2:14453952:14454363:_1 gene:AT2G34224 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; LOCATED IN: endomembrane system; Ha. [Source:TAIR;Acc:AT2G34224],0
AT3G48346.1 cdna chromosome:TAIR10:3:17902972:17903751:1 gene:AT3G48346 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT3G48346],0
AT4G27652.1 cdna chromosome:TAIR10:4:13809779:13810462:1 gene:AT4G27652 gene_biotype:protein_coding transcript_biotype:protein_coding description:At4g27652 [Source:UniProtKB/TrEMBL;Acc:Q8L9W9],0
AT4G31355.1 cdna chromosome:TAIR10:4:15219431:15220309:_1 gene:AT4G31355 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT4G31355],0
AT3G01130.8 cdna chromosome:TAIR10:3:44045:45654:_1 gene:AT3G01130 gene_biotype:protein_coding transcript_biotype:protein_coding description:ATP synthase E chain [Source:UniProtKB/TrEMBL;Acc:A0A1I9LP52],0
AT5G03885.1 cdna chromosome:TAIR10:5:1041881:1043519:1 gene:AT5G03885 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT5G22875.3 cdna chromosome:TAIR10:5:7650582:7651851:1 gene:AT5G22875 gene_biotype:protein_coding transcript_biotype:protein_coding description:At5g22875 [Source:UniProtKB/TrEMBL;Acc:Q8LBZ1],0
AT3G60286.2 cdna chromosome:TAIR10:3:22281629:22282743:_1 gene:AT3G60286 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT3G60286],0
AT3G60286.6 cdna chromosome:TAIR10:3:22281723:22283228:_1 gene:AT3G60286 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT3G60286],0
AT3G60286.1 cdna chromosome:TAIR10:3:22281705:22283719:_1 gene:AT3G60286 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT3G60286],0
AT4G16695.3 cdna chromosome:TAIR10:4:9394183:9395967:1 gene:AT4G16695 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; Ha. [Source:TAIR;Acc:AT4G16695],0
AT2G41375.1 cdna chromosome:TAIR10:2:17238380:17238986:1 gene:AT2G41375 gene_biotype:protein_coding transcript_biotype:protein_coding description:Uncharacterized protein (Fragment) [Source:UniProtKB/TrEMBL;Acc:A0A1P8AXS6],0
AT1G53887.1 cdna chromosome:TAIR10:1:20122332:20123140:_1 gene:AT1G53887 gene_biotype:protein_coding transcript_biotype:protein_coding description:Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q0WN95],0
AT5G25755.2 cdna chromosome:TAIR10:5:8958643:8960968:_1 gene:AT5G25755 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT2G34238.1 cdna chromosome:TAIR10:2:14458688:14459117:1 gene:AT2G34238 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT2G34238],0
AT3G25165.1 cdna chromosome:TAIR10:3:9163340:9163938:_1 gene:AT3G25165 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:RALFL25 description:RALFL25 [Source:UniProtKB/TrEMBL;Acc:A0A178VM35],0
"AT5G08391.1 cdna chromosome:TAIR10:5:2699158:2699784:1 gene:AT5G08391 gene_biotype:protein_coding transcript_biotype:protein_coding description:Transmembrane protein, putative (DUF 3339) [Source:UniProtKB/TrEMBL;Acc:Q8LBX6]",0
AT1G31335.1 cdna chromosome:TAIR10:1:11216810:11217546:_1 gene:AT1G31335 gene_biotype:protein_coding transcript_biotype:protein_coding description:At1g31335 [Source:UniProtKB/TrEMBL;Acc:Q8LG39],0
AT2G02635.1 cdna chromosome:TAIR10:2:725076:731178:_1 gene:AT2G02635 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT1G76994.1 cdna chromosome:TAIR10:1:28937319:28937798:1 gene:AT1G76994 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT1G76994],0
AT2G10931.1 cdna chromosome:TAIR10:2:4304762:4305887:_1 gene:AT2G10931 gene_biotype:protein_coding transcript_biotype:protein_coding description:Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q1PF83],0
AT4G33885.1 cdna chromosome:TAIR10:4:16248595:16249085:1 gene:AT4G33885 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT3G30305.3 cdna chromosome:TAIR10:3:11924745:11925968:1 gene:AT3G30305 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT5G63660.1 cdna chromosome:TAIR10:5:25485486:25486324:1 gene:AT5G63660 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:PDF2.5 description:Defensin_like protein 6 [Source:UniProtKB/Swiss_Prot;Acc:Q9FFP8],0
AT5G45455.1 cdna chromosome:TAIR10:5:18416159:18416714:1 gene:AT5G45455 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT1G43605.1 cdna chromosome:TAIR10:1:16416733:16417928:_1 gene:AT1G43605 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT3G05880.1 cdna chromosome:TAIR10:3:1755497:1756924:_1 gene:AT3G05880 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:RCI2A description:RCI2A [Source:UniProtKB/TrEMBL;Acc:A0A178V7D5],0
AT2G20835.1 cdna chromosome:TAIR10:2:8970886:8971339:_1 gene:AT2G20835 gene_biotype:protein_coding transcript_biotype:protein_coding description:At2g20835 [Source:UniProtKB/TrEMBL;Acc:Q8S8I3],0
AT2G32210.2 cdna chromosome:TAIR10:2:13677986:13678830:1 gene:AT2G32210 gene_biotype:protein_coding transcript_biotype:protein_coding description:Cysteine_rich/transmembrane domain A_like protein [Source:UniProtKB/TrEMBL;Acc:Q9SKX9],0
AT3G13437.1 cdna chromosome:TAIR10:3:4376352:4376976:1 gene:AT3G13437 gene_biotype:protein_coding transcript_biotype:protein_coding description:Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LNG9],0
AT1G49500.2 cdna chromosome:TAIR10:1:18321265:18322505:_1 gene:AT1G49500 gene_biotype:protein_coding transcript_biotype:protein_coding description:At1g49500/F13F21_6 [Source:UniProtKB/TrEMBL;Acc:Q9XIB7],0
AT1G68862.1 cdna chromosome:TAIR10:1:25886673:25889024:_1 gene:AT1G68862 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; Ha. [Source:TAIR;Acc:AT1G68862],0
AT1G68862.4 cdna chromosome:TAIR10:1:25886804:25889024:_1 gene:AT1G68862 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; Ha. [Source:TAIR;Acc:AT1G68862],0
AT2G20562.1 cdna chromosome:TAIR10:2:8850148:8851035:_1 gene:AT2G20562 gene_biotype:protein_coding transcript_biotype:protein_coding description:Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q1G309],0
AT5G22799.1 cdna chromosome:TAIR10:5:7613398:7614541:1 gene:AT5G22799 gene_biotype:protein_coding transcript_biotype:protein_coding description:Transmembrane protein (Fragment) [Source:UniProtKB/TrEMBL;Acc:A0A1P8BED0],0
AT1G79103.1 cdna chromosome:TAIR10:1:29754536:29755988:1 gene:AT1G79103 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT3G44769.1 cdna chromosome:TAIR10:3:16315610:16315922:1 gene:AT3G44769 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT5G53486.2 cdna chromosome:TAIR10:5:21721699:21722837:1 gene:AT5G53486 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; LOCATED IN: endomembrane system; Ha. [Source:TAIR;Acc:AT5G53486],0
AT5G46873.1 cdna chromosome:TAIR10:5:19021183:19021594:1 gene:AT5G46873 gene_biotype:protein_coding transcript_biotype:protein_coding description:Putative defensin_like protein 303 [Source:UniProtKB/Swiss_Prot;Acc:Q2V311],0
AT4G28085.1 cdna chromosome:TAIR10:4:13959872:13960750:1 gene:AT4G28085 gene_biotype:protein_coding transcript_biotype:protein_coding description:Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q94AQ4],0
AT1G20065.5 cdna chromosome:TAIR10:1:6956521:6957657:1 gene:AT1G20065 gene_biotype:protein_coding transcript_biotype:protein_coding description:DNA_directed RNA polymerase I subunit RPA12_like protein [Source:UniProtKB/TrEMBL;Acc:Q1G3U4],0
AT4G16240.1 cdna chromosome:TAIR10:4:9192116:9192568:_1 gene:AT4G16240 gene_biotype:protein_coding transcript_biotype:protein_coding description:Glycine_rich protein homolog [Source:UniProtKB/TrEMBL;Acc:O23471],0
AT3G30823.1 cdna chromosome:TAIR10:3:12560822:12562099:_1 gene:AT3G30823 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT5G50565.4 cdna chromosome:TAIR10:5:20580164:20582112:1 gene:AT5G50565 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G50665.2); Ha. [Source:TAIR;Acc:AT5G50565],0
AT3G44405.2 cdna chromosome:TAIR10:3:16049960:16051241:1 gene:AT3G44405 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT2G07652.1 cdna chromosome:TAIR10:2:3440302:3441314:_1 gene:AT2G07652 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT2G41415.1 cdna chromosome:TAIR10:2:17264321:17265087:_1 gene:AT2G41415 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ESFL4 description:EMBRYO SURROUNDING FACTOR 1_like protein 4 [Source:UniProtKB/Swiss_Prot;Acc:Q1G3R6],0
AT1G72645.1 cdna chromosome:TAIR10:1:27348261:27349219:1 gene:AT1G72645 gene_biotype:protein_coding transcript_biotype:protein_coding description:At1g72645 [Source:UniProtKB/TrEMBL;Acc:Q8RXY2],0
AT2G24870.1 cdna chromosome:TAIR10:2:10588569:10589615:_1 gene:AT2G24870 gene_biotype:protein_coding transcript_biotype:protein_coding description:Plant self_incompatibility protein S1 family [Source:TAIR;Acc:AT2G24870],0
AT2G11522.1 cdna chromosome:TAIR10:2:4622122:4622752:1 gene:AT2G11522 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; LOCATED IN: endomembrane system; Ha. [Source:TAIR;Acc:AT2G11522],0
AT2G25297.2 cdna chromosome:TAIR10:2:10770682:10771335:_1 gene:AT2G25297 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT5G25756.1 cdna chromosome:TAIR10:5:8961488:8963150:_1 gene:AT5G25756 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT5G51465.1 cdna chromosome:TAIR10:5:20904578:20905568:_1 gene:AT5G51465 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT4G35485.1 cdna chromosome:TAIR10:4:16852486:16852981:1 gene:AT4G35485 gene_biotype:protein_coding transcript_biotype:protein_coding,0
AT2G05632.1 cdna chromosome:TAIR10:2:2087145:2088183:_1 gene:AT2G05632 gene_biotype:protein_coding transcript_biotype:protein_coding description:Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q0WU16],0
AT2G23985.14 cdna chromosome:TAIR10:2:10204802:10206522:1 gene:AT2G23985 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT2G23985],0
AT2G23985.3 cdna chromosome:TAIR10:2:10204802:10206522:1 gene:AT2G23985 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT2G23985],0
AT2G23985.4 cdna chromosome:TAIR10:2:10204802:10206522:1 gene:AT2G23985 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT2G23985],0
AT2G23985.12 cdna chromosome:TAIR10:2:10204802:10206522:1 gene:AT2G23985 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT2G23985],0
AT2G23985.9 cdna chromosome:TAIR10:2:10204802:10206522:1 gene:AT2G23985 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT2G23985],0
AT1G61165.1 cdna chromosome:TAIR10:1:22548023:22548243:1 gene:AT1G61165 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT1G61165],0
AT1G52905.1 cdna chromosome:TAIR10:1:19706047:19706885:1 gene:AT1G52905 gene_biotype:protein_coding transcript_biotype:protein_coding description:At1g52905 [Source:UniProtKB/TrEMBL;Acc:Q1EBU8],0
AT3G41762.1 cdna chromosome:TAIR10:3:14195447:14196865:_1 gene:AT3G41762 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein. [Source:TAIR;Acc:AT3G41762],0
AT3G43645.1 cdna chromosome:TAIR10:3:15560401:15560768:1 gene:AT3G43645 gene_biotype:protein_coding transcript_biotype:protein_coding description:Uncharacterized protein (Fragment) [Source:UniProtKB/TrEMBL;Acc:A0A1I9LQX8],0
AT1G07175.1 cdna chromosome:TAIR10:1:2202278:2203366:1 gene:AT1G07175 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G29995.1); Ha. [Source:TAIR;Acc:AT1G07175],0
AT1G13608.1 cdna chromosome:TAIR10:1:4661682:4662428:1 gene:AT1G13608 gene_biotype:protein_coding transcript_biotype:protein_coding description:Putative defensin_like protein 288 [Source:UniProtKB/Swiss_Prot;Acc:Q2V4N5],0
AT1G06137.1 cdna chromosome:TAIR10:1:1863425:1863840:_1 gene:AT1G06137 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G06135.1); Ha. [Source:TAIR;Acc:AT1G06137],0
AT5G15320.1 cdna chromosome:TAIR10:5:4977470:4979076:1 gene:AT5G15320 gene_biotype:protein_coding transcript_biotype:protein_coding description:ATP synthase E chain [Source:UniProtKB/TrEMBL;Acc:Q8GXE7],0
AT4G05091.1 cdna chromosome:TAIR10:4:2611781:2612195:1 gene:AT4G05091 gene_biotype:protein_coding transcript_biotype:protein_coding description:unknown protein; Ha. [Source:TAIR;Acc:AT4G05091],0
AT5G37474.1 cdna chromosome:TAIR10:5:14875130:14875573:_1 gene:AT5G37474 gene_biotype:protein_coding transcript_biotype:protein_coding description:Defensin_like protein 276 [Source:UniProtKB/Swiss_Prot;Acc:Q2V328],0
AT2G38905.1 cdna chromosome:TAIR10:2:16244061:16244531:_1 gene:AT2G38905 gene_biotype:protein_coding transcript_biotype:protein_coding description:At2g38901/At2g38901 [Source:UniProtKB/TrEMBL;Acc:Q941D7],0
